providerNumber,wageIndex
231510,00.8928
231511,01.0129
231512,00.8469
231513,00.8469
231514,00.8469
231515,00.8469
231517,00.9685
231518,00.9685
231519,01.0015
231520,00.9043
231521,01.1019
231522,01.0015
231523,00.9847
231524,01.1019
231526,01.0129
231527,00.9043
231530,00.9685
231532,00.8469
231533,00.8469
231534,00.8928
231536,00.8469
231537,00.8469
231538,00.8469
231540,00.8469
231541,00.8469
231542,00.8469
231543,00.9685
231544,00.8928
231546,00.8928
231547,00.8469
231548,01.0015
231549,00.8469
231550,00.9593
231552,00.8469
231553,00.8469
231555,00.8469
231556,00.8469
231557,00.8469
231558,00.8469
231559,00.8469
231560,00.8469
231562,00.9685
231563,00.8469
231564,00.9685
231567,00.8469
231568,00.9043
231569,00.9685
231570,00.8928
231571,00.8469
231572,01.0129
231573,00.8469
231574,00.9685
231576,00.9685
231577,00.8469
231578,00.8469
231579,00.9685
231580,00.8469
231581,00.9847
231582,00.8928
231583,00.9685
231584,00.8469
231585,00.8469
231586,00.8469
231587,00.8969
231588,01.0015
231589,01.1019
231590,00.9409
231595,00.9685
231596,00.9593
231597,00.9685
231598,01.1019
231599,01.0015
231600,00.9043
231601,00.9685
231602,00.8469
231603,00.9685
231604,00.9043
231605,00.8469
231608,00.8969
231609,00.8469
231610,00.8928
231611,00.9685
231612,00.9502
231614,00.8469
231615,00.9685
231616,00.9043
231617,00.9685
231618,00.8469
231619,00.9685
231620,00.9685
231621,00.9685
231622,00.8469
231623,00.9685
231624,01.0129
231625,00.9685
231626,00.9685
231627,00.8928
232012,01.1019
232019,00.9258
232020,00.9593
232021,00.9409
232023,00.9685
232024,01.0129
232029,00.8928
232031,00.9258
232033,00.8969
232034,00.8469
232036,01.0130
233026,00.8928
233027,00.9258
233300,00.9258
234006,00.8928
234011,00.9685
234021,00.9685
234023,00.9685
234025,00.8469
234026,01.0015
234030,00.8928
234035,00.9258
234041,01.0129
234042,00.9685
234043,01.0015
234500,01.0129
234501,00.8469
234502,00.9685
234505,01.1019
234507,00.8469
234509,01.0129
234511,01.0015
234512,00.9043
234513,01.0171
234514,00.9471
234515,00.9471
234516,01.0253
234517,01.0015
234518,00.9471
234519,00.8469
234520,01.0262
234604,00.8959
234619,00.8928
234647,00.9685
234650,00.9043
234652,00.9685
237124,00.9685
237258,00.9685
237425,00.9685
237444,01.0015
237451,00.8469
237495,00.9685
237528,00.9685
237550,00.8469
237591,00.8469
237749,00.9685
237751,00.9685
237753,00.9685
237758,00.9685
237763,00.9685
237764,00.9043
237766,00.9043
237767,00.9685
237768,00.9043
237770,00.8469
237771,00.9685
237772,00.9685
237773,01.0129
237774,00.9685
237775,00.9685
237776,00.9043
237777,00.9685
237778,00.9043
237779,00.9685
237780,00.9043
237781,00.9685
237782,00.9043
237783,00.9043
237784,00.9685
237785,01.0129
237786,00.9685
237787,01.0129
237788,00.9685
237789,00.8928
237790,00.9685
237791,00.9043
237792,00.9043
237793,00.9685
237794,00.9685
237795,00.9685
237796,01.0129
237797,00.9685
237798,00.9685
237799,00.9685
237800,00.9043
239000,00.9043
239001,00.9043
239002,00.9043
239003,00.9043
239004,00.9043
239005,00.9685
239006,00.9685
239007,00.9685
239008,01.0129
239009,00.9685
239010,00.9043
239011,00.9043
239012,00.9043
239013,00.9043
239014,00.9685
239015,00.9043
239016,00.9685
239017,00.9685
239018,01.0528
239019,00.9685
239020,00.9043
239021,00.9685
239022,00.9685
239023,01.0129
239024,00.9685
239025,00.9685
239026,00.8969
239027,00.9685
239028,00.9043
239029,00.9685
239030,00.9685
239031,00.9685
239032,00.8469
239033,01.0129
239034,00.9685
239035,00.8469
239036,00.9685
239037,00.9043
239038,00.9685
239039,00.9685
239040,00.9685
239041,00.9685
239042,00.9043
239044,00.9685
239045,00.9685
239046,00.9043
239047,00.9043
239048,00.9685
239049,00.9043
239050,00.9685
239051,00.9685
239052,00.9685
239053,00.9043
239054,00.9043
239055,00.9043
239056,00.9685
239057,00.9685
239058,00.9685
239059,00.9685
239060,00.8928
239061,00.9043
239062,01.0129
239063,00.9043
239064,00.9685
239065,00.9685
239066,00.9685
239067,00.9685
239068,00.9685
239069,00.8928
239070,00.9043
239071,00.9043
239072,00.9043
239073,00.9043
239074,00.9685
239075,00.9685
239076,00.9685
239077,00.8969
239078,00.9685
239079,00.9685
239080,00.9685
239081,00.9685
239082,00.9685
239083,00.9685
239084,00.8969
239085,00.9685
239086,00.9685
239087,00.9685
239088,00.9685
239089,00.9685
239090,00.9685
239091,00.9685
239092,00.9043
239093,00.9043
239094,00.9685
239095,00.9685
239096,00.9043
239097,00.9685
239098,00.9043
239099,00.9685
239100,00.9409
239101,00.9043
239102,00.9685
239103,01.0129
239104,00.9685
239105,00.9685
239106,01.0129
239107,00.9685
239108,00.9043
239109,00.9043
239111,00.8928
239112,00.9043
239113,00.9685
239114,00.8969
239115,01.1019
239116,00.9685
239117,00.9043
239118,01.0054
239119,00.9685
239120,00.9685
239121,00.9685
239122,00.9685
239123,00.9685
239124,00.8469
239125,00.9685
239126,00.9685
239127,00.9685
239128,00.9685
239129,00.9685
239130,00.9043
239131,00.9685
239132,00.9043
239133,00.9043
239134,00.9685
239135,00.9685
239136,01.0129
239137,00.9685
239138,00.9043
239139,00.9685
239140,00.9685
239141,00.9685
239142,00.9043
239143,00.9685
239144,00.9685
239145,00.9043
239146,01.1019
239147,00.9043
239148,00.9685
239149,00.9685
239150,00.9685
239151,00.8469
239152,00.9685
239153,01.0015
239154,00.9685
239155,00.9043
239156,00.9685
239157,00.9043
239158,00.9685
239159,00.8469
239160,00.9043
239161,00.9043
239162,00.9685
239163,00.9043
239164,00.9685
239165,00.9685
239166,00.9685
239167,00.9685
239168,00.9685
239169,00.9685
239170,00.9685
239171,00.9043
239172,00.9043
239173,00.9685
239175,01.0129
239176,00.9685
239177,00.9043
239178,00.9685
239179,00.9043
239180,00.9685
239181,00.9685
239182,00.9043
239183,00.9685
239184,00.8928
239187,00.9685
239188,00.9685
239189,00.9043
239190,00.9685
239191,00.9685
239192,01.0129
239193,00.9685
239194,00.9685
239195,00.9685
239196,00.9685
239198,00.8469
239199,00.9685
239200,00.9043
239201,00.8469
239202,00.9043
239203,00.9685
239205,00.9043
239206,00.9043
239207,00.9043
239208,00.9685
239209,00.9043
239210,00.9043
239211,00.9043
239212,00.9685
239213,00.9847
239214,00.9043
239215,00.9685
239216,00.9685
239217,00.9685
239218,00.9685
239220,00.9043
239221,00.9685
239222,00.8928
239223,00.9043
239224,00.9685
239225,00.9043
239226,00.9685
239227,00.9043
239228,00.8469
239230,00.9685
239244,00.9043
24S001,01.1038
24S004,01.1038
24S010,01.0691
24S038,01.1038
24S052,00.9013
24S059,01.1038
24S063,01.1038
24S069,00.9536
24S115,01.1038
24T001,01.1038
24T004,01.1038
24T010,01.0691
24T019,00.9910
24T036,01.0054
24T038,01.1038
24T043,00.9013
24T047,00.9910
24T057,01.1038
24T080,01.1038
24T084,00.9910
24T100,00.9013
24T106,01.1038
24U014,01.1038
24U044,00.9013
24U059,01.1038
24U101,00.9013
24U166,00.9013
240001,01.1038
240002,00.9910
240004,01.1038
240006,01.0691
240010,01.0691
240014,01.1038
240018,01.0770
240019,00.9910
240020,01.1038
240022,00.9013
240030,00.9013
240036,01.0770
240038,01.1038
240040,00.9910
240043,00.9013
240044,00.9082
240047,01.0770
240050,01.1038
240052,00.9013
240053,01.1038
240056,01.1038
240057,01.1038
240059,01.1038
240063,01.1038
240064,00.9179
240066,01.1038
240069,01.0770
240071,01.0480
240075,01.0770
240076,01.1038
240078,01.1038
240080,01.1038
240084,00.9910
240088,01.0054
240093,01.0770
240100,00.9013
240101,00.9200
240104,01.1038
240106,01.1038
240115,01.1038
240132,01.1038
240141,01.1038
240166,00.9013
240187,01.0770
240196,01.1038
240206,01.4448
240207,01.1038
240210,01.1038
240213,01.1038
240214,01.1038
241500,01.0054
241502,00.9013
241503,00.9013
241504,01.1038
241506,01.1038
241507,00.9013
241509,00.9013
241510,00.9013
241511,00.9013
241512,01.1038
241513,01.1038
241514,01.1038
241517,00.9013
241519,01.0691
241520,01.1038
241521,00.9910
241522,01.0054
241523,00.9013
241524,00.9910
241525,01.1038
241528,00.9013
241532,00.9013
241534,00.9013
241535,00.9013
241537,00.9013
241538,00.9013
241539,00.9013
241540,00.9013
241542,00.9013
241543,00.9013
241544,00.9013
241545,01.0691
241546,00.9013
241547,00.9013
241548,00.9013
241549,00.9013
241552,01.1038
241553,00.9013
241554,01.1038
241557,00.9013
241559,00.9013
241563,00.9013
241564,00.9013
241566,00.9013
241567,01.1038
241570,00.9013
241573,01.1038
241574,00.9910
241575,01.0054
241577,00.9013
241578,01.1038
241579,01.0691
241580,00.9013
241581,00.9013
241582,01.1038
241583,00.9013
241585,01.1038
241586,01.1038
241587,01.1038
241588,00.9013
241589,01.1038
241590,01.1038
241591,00.9013
241592,00.9013
242004,01.1038
242005,01.1038
243300,01.1038
243302,01.1038
244018,00.9013
244500,01.1038
244501,00.9910
244503,00.9013
244505,01.1038
244507,01.1038
244508,01.1038
244509,00.9013
244510,01.1038
244512,00.9013
244513,01.1038
244514,00.9013
244608,00.9013
244619,01.1038
247049,00.9013
247124,00.9685
247160,00.9013
247185,01.1038
247217,01.1038
247250,01.1038
247256,01.0054
248052,00.9013
248059,01.0691
248087,01.1038
248096,00.9013
248103,01.1038
248105,01.1038
248106,01.1038
248107,01.1038
248108,01.0691
248109,00.9910
248110,01.0054
248111,01.0691
248112,00.9013
248113,01.1038
248114,01.1038
248115,01.1038
248116,01.1038
248117,01.1038
248118,01.1038
248119,01.1038
248120,01.1038
248121,01.1038
25S004,00.7197
25S007,00.7902
25S009,00.7197
25S012,00.8713
25S017,00.7197
25S027,00.7197
25S031,00.7197
25S036,00.7197
25S040,00.7902
25S043,00.7197
25S044,00.7197
25S048,00.8117
25S049,00.7197
25S060,00.7197
25S072,00.8117
25S079,00.7197
25S081,00.7197
25S082,00.7197
25S084,00.7197
25S093,00.7197
25S094,00.7734
25S096,00.8117
25S100,00.7197
25S102,00.8117
25S120,00.7197
25S123,00.7902
25S125,00.7902
25S126,00.8713
25S128,00.7327
25S134,00.8117
25S151,00.7197
25S163,00.7318
25T001,00.8117
25T004,00.7197
25T034,00.7197
25T040,00.7902
25T042,00.7197
25T078,00.7734
25T081,00.7197
25T082,00.7197
25T084,00.7197
25T099,00.7197
25T141,00.8713
25T152,00.8117
25U002,00.7197
25U006,00.7197
25U010,00.7197
25U017,00.7197
25U018,00.7197
25U020,00.7197
25U023,00.7197
25U027,00.7197
25U031,00.7197
25U035,00.7197
25U036,00.7197
25U043,00.7197
25U049,00.7197
25U050,00.7197
25U060,00.7197
25U061,00.7197
25U067,00.7197
25U077,00.7197
25U079,00.7197
25U085,00.7197
25U093,00.7197
25U095,00.7197
25U112,00.7197
25U117,00.7197
25U124,00.8117
25U149,00.7197
25U164,00.7197
25W004,00.7197
25Z316,00.7197
250001,00.8117
250002,00.7197
250004,00.8421
250006,00.7197
250007,00.7902
250009,00.8421
250012,00.8713
250017,00.7197
250018,00.7197
250019,00.7902
250020,00.7768
250025,00.7197
250027,00.7197
250031,00.7766
250034,00.8421
250036,00.7197
250038,00.8117
250040,00.7902
250042,00.8421
250043,00.7197
250044,00.7197
250048,00.8117
250049,00.7197
250050,00.7197
250057,00.7766
250058,00.7197
250060,00.7766
250061,00.8421
250067,00.7768
250069,00.7768
250072,00.8117
250077,00.7197
250078,00.7766
250079,00.7197
250081,00.7197
250082,00.7766
250084,00.7197
250085,00.7197
250093,00.8421
250094,00.7734
250095,00.7197
250096,00.8117
250097,00.7766
250099,00.7766
250100,00.7768
250102,00.8117
250104,00.7766
250117,00.7517
250122,00.7197
250123,00.7902
250124,00.8117
250126,00.8713
250127,01.4448
250128,00.7327
250134,00.8117
250136,00.8117
250138,00.8117
250141,00.8713
250151,00.7197
250152,00.8117
250162,00.7902
250163,00.7318
250167,00.8713
250168,00.7197
251652,00.7902
251653,00.7197
251656,00.8713
251658,00.8713
251660,00.7197
251661,00.7734
251669,00.8713
251670,00.7902
251671,00.7197
251676,00.7197
251677,00.7197
251678,00.7197
251679,00.7902
251682,00.8713
251684,00.7734
252003,00.8117
252004,00.7197
252005,00.7902
252007,00.8117
252008,00.7197
252009,00.7734
252013,00.7197
254005,00.8713
254007,00.8117
254011,00.7902
254012,00.7902
254513,00.7197
254515,00.7197
254521,00.7902
254526,00.7197
254527,00.7197
254529,00.7197
254530,00.7197
254532,00.7197
254533,00.7197
254536,00.7197
254537,00.8332
254538,00.8713
254600,00.8117
254601,00.7197
254605,00.7734
254615,00.8117
254616,00.7197
254618,00.7902
254620,00.7734
254621,00.8117
254622,00.7197
254623,00.8117
254624,00.8117
254625,00.8117
254626,00.8117
26S005,00.9107
26S006,00.9728
26S011,00.8551
26S015,00.7698
26S017,00.7698
26S020,00.9107
26S021,00.9107
26S023,00.9107
26S025,00.7698
26S027,00.9165
26S032,00.9107
26S040,00.7943
26S048,00.9165
26S050,00.7954
26S057,00.9165
26S061,00.7698
26S062,00.9165
26S064,00.7756
26S065,00.7943
26S070,00.7698
26S074,00.7898
26S077,00.9107
26S080,00.7698
26S085,00.9165
26S091,00.9107
26S094,00.7698
26S095,00.9165
26S097,00.8160
26S102,00.9165
26S104,00.9107
26S105,00.9107
26S107,00.9165
26S110,00.7920
26S113,00.7698
26S115,00.9107
26S116,00.8064
26S119,00.7698
26S137,00.7702
26S141,00.8239
26S142,00.7698
26S160,00.7698
26S163,00.7814
26S178,00.8239
26S180,00.9107
26S195,00.7943
26S198,00.9107
26S207,00.7943
26S209,00.8551
26S210,00.9107
26T001,00.7702
26T005,00.9107
26T006,00.9728
26T009,00.7698
26T015,00.7698
26T017,00.7698
26T020,00.9107
26T021,00.9107
26T022,00.7698
26T023,00.9107
26T025,00.7877
26T027,00.9165
26T040,00.7943
26T047,00.8551
26T057,00.9165
26T062,00.9165
26T065,00.7943
26T068,00.8239
26T077,00.9107
26T081,00.9107
26T085,00.9165
26T091,00.9107
26T094,00.7737
26T095,00.9165
26T096,00.9165
26T104,00.9107
26T107,00.9165
26T108,00.9107
26T110,00.7920
26T113,00.7698
26T119,00.7698
26T137,00.7702
26T138,00.9165
26T175,00.7698
26T176,00.9107
26T178,00.8239
26T179,00.9107
26T180,00.9107
26T183,00.7920
26T193,00.9165
26T198,00.9107
26T210,00.9107
26U024,00.7698
26U057,00.9165
26U061,00.7698
26U070,00.7698
26U142,00.7698
26U195,00.7943
26U209,00.8551
26Z318,00.7698
26Z331,00.7702
260001,00.8000
260004,00.7698
260005,00.9107
260006,00.9728
260009,00.9165
260011,00.8551
260015,00.7698
260017,00.8551
260020,00.9107
260022,00.8249
260023,00.9107
260024,00.7698
260025,00.9107
260027,00.9165
260032,00.9107
260034,00.7698
260040,00.7943
260047,00.8551
260048,00.9165
260050,00.9728
260052,00.9107
260057,00.9165
260059,00.7735
260061,00.7698
260062,00.9165
260064,00.8551
260065,00.7943
260068,00.8239
260070,00.7698
260074,00.8551
260077,00.9107
260078,00.7943
260080,00.7698
260081,00.9107
260085,00.9165
260091,00.9107
260094,00.7943
260095,00.9165
260096,00.9165
260097,00.8160
260102,00.9165
260104,00.9107
260105,00.9107
260108,00.9107
260110,00.7967
260113,00.8486
260116,00.7814
260119,00.7786
260137,00.8000
260138,00.9165
260141,00.8239
260142,00.7698
260147,00.7698
260160,00.7698
260162,00.9107
260163,00.7814
260175,00.9165
260176,00.9107
260177,00.9165
260179,00.9107
260180,00.9107
260183,00.7920
260186,00.8551
260190,00.9165
260191,00.9107
260193,00.9165
260195,00.7698
260200,00.9107
260207,00.7943
260209,00.8551
260210,00.9107
260214,00.9165
260216,00.9165
260219,00.9107
260225,00.9107
260227,00.7698
261501,00.7698
261503,00.9165
261505,00.9107
261506,00.9165
261507,00.9728
261508,00.7943
261510,00.9107
261511,00.9107
261512,00.7702
261513,00.7943
261514,00.9107
261515,00.9107
261520,00.9107
261521,00.9165
261522,00.7698
261532,00.7698
261533,00.7698
261535,00.7698
261536,00.7698
261540,00.7698
261541,00.7698
261542,00.9165
261543,00.9165
261546,00.7698
261550,00.9107
261553,00.7698
261554,00.7698
261563,00.9165
261564,00.8239
261565,00.8239
261569,00.9165
261570,00.7698
261572,00.9165
261573,00.7698
261574,00.9107
261575,00.9107
261577,00.7698
261578,00.7943
261580,00.9165
261583,00.7698
261584,00.7698
261586,00.7698
261587,00.9107
261588,00.9165
261589,00.9165
261590,00.7943
261591,00.9107
261592,00.9107
261594,00.9107
261595,00.9165
261596,00.9165
261598,00.7698
261600,00.9165
261602,00.7943
261603,00.7698
261605,00.9165
261609,00.9165
261610,00.9107
261611,00.7698
261612,00.8239
261613,00.9107
261614,00.7698
261617,00.7698
261618,00.9165
261620,00.9107
261621,00.9165
261622,00.9165
261624,00.7943
261626,00.9107
261627,00.9107
261629,00.9107
261630,00.7943
261631,00.9107
261632,00.7698
261633,00.9107
261634,00.9165
261635,00.7943
261636,00.7698
261637,00.7698
261638,00.7943
261639,00.9107
261640,00.9107
261641,00.9107
261642,00.9165
261643,00.8239
261644,00.9165
261645,00.9107
261646,00.7943
261647,00.7698
261648,00.9165
261649,00.9165
261651,00.9107
262010,00.9107
262013,00.9107
262014,00.9847
262017,00.7943
262018,00.9165
262019,00.9728
263028,00.9107
263029,00.9107
263031,00.9107
263033,00.8239
263301,00.9107
263302,00.9165
264004,00.8551
264005,00.7814
264007,00.9728
264008,00.9165
264010,00.9107
264012,00.9107
264025,00.9107
264030,00.9165
264033,00.7943
264600,00.9165
264641,00.9107
267575,00.7698
267614,00.9728
267615,00.9165
267616,00.9107
267617,00.9165
267618,00.9165
267619,00.9107
267620,00.9165
267621,00.7698
267622,00.7698
267623,00.9165
267624,00.9165
267625,00.7698
267626,00.9107
267627,00.9728
267628,00.9107
267629,00.7943
267630,00.7698
267631,00.7698
267632,00.9107
267633,00.8239
267634,00.7698
267635,00.7943
267636,00.9107
267637,00.7698
267638,00.7943
267639,00.9165
267640,00.9107
267641,00.9107
267642,00.9107
267643,00.9107
267646,00.7698
267648,00.9107
27S003,01.0000
27S014,01.0000
27T012,01.0000
27T023,01.0000
27T049,01.0000
27T087,01.0000
27U003,01.0000
27U032,01.0000
270003,01.0000
270004,01.0000
270012,01.0000
270014,01.0000
270017,01.0000
270023,01.0000
270032,01.0000
270049,01.0000
270051,01.0000
270057,01.0000
270074,01.4448
270086,01.0000
270087,01.0000
270089,01.0000
271500,01.0000
271501,01.0000
271502,01.0000
271503,01.0000
271504,01.0000
271506,01.0000
271507,01.0000
271508,01.0000
271509,01.0000
271511,01.0000
271512,01.0000
271513,01.0000
271514,01.0000
271515,01.0000
271516,01.0000
271517,01.0000
271519,01.0000
271520,01.0000
271521,01.0000
271523,01.0000
271524,01.0000
271525,01.0000
271526,01.0000
271527,01.0000
271528,01.0000
271530,01.0000
272001,01.0000
274004,01.0000
274086,01.0000
277097,01.0000
28S003,00.9638
28S009,00.8747
28S013,00.9281
28S032,00.8747
28S061,00.8747
28S065,00.8747
28S077,00.8929
28S081,00.9281
28T003,00.9638
28T009,00.8747
28T023,00.9656
28T032,00.8747
28T040,00.9281
28T061,00.8747
28T081,00.9281
28T125,00.8747
28Z339,00.8747
280003,00.9638
280009,00.9656
280013,00.9281
280020,00.9638
280023,00.9638
280030,00.9281
280032,00.8747
280040,00.9281
280060,00.9281
280061,00.8979
280065,00.9726
280077,00.9281
280081,00.9281
280105,00.9281
280111,00.8747
280125,00.8747
280127,00.9638
280128,00.9638
280129,00.9281
280130,00.9281
280131,00.9281
280132,00.9281
280133,00.9281
280134,00.8747
280135,00.9638
281500,00.9281
281501,00.8747
281502,00.9638
281503,00.9281
281504,00.8747
281505,00.8747
281506,00.8747
281507,00.9638
281509,00.8747
281510,00.9281
281511,00.8747
281513,00.9281
281515,00.8747
281516,00.8747
281517,00.9281
281520,00.8747
281521,00.8747
281522,00.8747
281523,00.8747
281524,00.8747
281525,00.8747
281527,00.8747
281528,00.9281
281530,00.8747
281531,00.8747
281533,00.8747
281535,00.9281
281536,00.9638
281537,00.9281
281539,00.8747
281540,00.9281
281542,00.9281
281543,00.8747
281544,00.8747
281545,00.9281
281546,00.9638
281547,00.8430
281549,00.9281
282000,00.9638
282001,00.9281
282003,00.9281
283025,00.9638
283026,00.9281
283300,00.9281
283301,00.9281
284009,00.9281
284501,00.9281
284600,00.9638
287004,00.8747
287005,00.8747
287009,00.8747
287011,00.8747
287012,00.8747
287015,00.8747
287016,00.8747
287020,00.8747
287033,00.8747
287041,00.8747
287045,00.8747
287052,00.8747
287055,00.8747
287059,00.8747
287072,00.9281
287073,00.8747
287075,00.8747
287086,00.8747
287087,00.8747
287095,00.8747
287101,00.8747
287103,00.8747
287106,00.8747
287107,00.8747
287110,00.8747
287131,00.9638
287135,00.9281
287138,00.9281
287139,00.9281
287140,00.9281
287141,00.9281
287142,00.9281
287143,00.9281
287144,00.9281
287145,00.9281
29S001,01.0446
29S005,01.1690
29S008,01.0000
29S009,01.0000
29S019,01.0317
29S022,01.1690
29S032,01.0000
29S047,01.1690
29T003,01.1690
29T012,01.1690
29T021,01.1690
29T022,01.1690
29T032,01.0000
29T039,01.1690
29T041,01.1690
29T046,01.1690
29T049,01.0000
29U020,01.0000
290001,01.0000
290002,01.0000
290003,01.1690
290005,01.1690
290007,01.1690
290008,01.0000
290009,01.2500
290012,01.1690
290019,01.0317
290020,01.0000
290021,01.1690
290022,01.1690
290032,01.0000
290039,01.1690
290041,01.1690
290045,01.1690
290046,01.1690
290047,01.1690
290049,01.0000
290051,01.0317
290053,01.1690
290054,01.1690
290056,01.1690
290057,01.1690
290058,01.1690
291500,01.1690
291501,01.0000
291502,01.1690
291504,01.1690
291508,01.1690
291509,01.0000
291510,01.1690
291512,01.1690
291513,01.1690
291514,01.1690
291515,01.0000
291516,01.1690
291517,01.1690
291518,01.1690
291519,01.1690
291520,01.1690
291521,01.1690
291523,01.1690
291524,01.1690
291525,01.1690
291526,01.1690
291527,01.1690
291528,01.1690
291529,01.1690
291530,01.0000
291531,01.1690
291532,01.1690
291533,01.1690
292002,01.1690
292003,01.1690
292004,01.0000
292006,01.1690
292008,01.0317
293026,01.1690
293032,01.1690
293033,01.1690
293034,01.1690
294000,01.0000
294003,01.0000
294009,01.1690
294012,01.1690
294013,01.1690
294014,01.1690
294015,01.0000
294514,01.1690
294604,01.1690
294605,01.1690
297146,01.1690
297151,01.1690
297152,01.1690
297153,01.1690
297154,01.2827
297155,01.1690
297156,01.1690
297157,01.1690
297158,01.1690
297159,01.1690
297160,01.1690
297161,01.1690
297162,01.1690
297163,01.1690
297164,01.1690
297165,01.1690
297166,01.1690
297167,01.1690
297168,01.1690
297169,01.1690
297170,01.1690
297171,01.1690
297172,01.1690
297173,01.1690
297174,01.1690
297175,01.1690
297176,01.1690
297177,01.1690
297178,01.1690
297179,01.1690
297180,01.0000
297181,01.1690
297182,01.1690
297183,01.1690
297184,01.0000
297185,01.1690
297186,01.1690
297187,01.1690
297188,01.1690
297189,01.1690
297190,01.1690
297193,01.1690
297194,01.1690
297195,01.1690
297300,01.0000
30S001,01.0956
30S003,01.0956
30S005,01.0956
30S012,01.1159
30S014,01.0956
30S017,01.1281
30S020,01.1159
30S029,01.1281
30T011,01.1159
30T019,01.0956
30T034,01.1159
30U005,01.0956
300001,01.0956
300003,01.0956
300005,01.0956
300011,01.1159
300012,01.1159
300014,01.0956
300017,01.1281
300018,01.0956
300019,01.1244
300020,01.1159
300023,01.1244
300029,01.1281
300034,01.1159
301500,01.0956
301501,01.0956
301502,01.0956
301503,01.0956
301507,01.0956
301508,01.0956
301509,01.0956
301510,01.0956
301512,01.0956
301517,01.0956
301518,01.0956
301520,01.0956
301521,01.0956
301523,01.0956
301525,01.0956
301526,01.0956
301527,01.0956
301528,01.0956
301529,01.0956
301530,01.0956
301531,01.0956
301532,01.0956
303026,01.1281
303027,01.0956
304001,01.1281
304500,01.0574
307000,01.0956
307003,01.1278
307013,01.0956
307015,01.0956
307017,01.1278
307020,01.0956
307021,01.1789
307037,01.2096
307040,01.0956
307041,01.0956
307062,01.0956
307065,01.1278
307070,01.1278
307077,01.1789
307078,01.1789
307082,01.1278
307083,01.0956
307084,01.1278
31S001,01.2853
31S002,01.1853
31S008,01.2853
31S009,01.1853
31S010,01.2853
31S015,01.1758
31S025,01.2853
31S027,01.1482
31S028,01.1482
31S029,01.1370
31S032,01.0796
31S040,01.2853
31S045,01.2853
31S048,01.1482
31S050,01.1482
31S051,01.1482
31S054,01.1853
31S057,01.0713
31S058,01.2853
31S061,01.0713
31S073,01.2853
31S074,01.2853
31S075,01.2853
31S081,01.0713
31S083,01.1853
31S092,01.0661
31T010,01.2853
31T015,01.1758
31T019,01.2853
31T029,01.0795
31T034,01.2853
31T040,01.2853
31T108,01.2853
310001,01.2853
310002,01.2747
310003,01.2853
310005,01.1482
310006,01.2853
310008,01.2853
310009,01.2747
310010,01.2853
310011,01.1897
310012,01.2853
310014,01.0871
310015,01.2747
310016,01.2853
310017,01.2747
310019,01.2853
310021,01.0956
310022,01.0795
310024,01.1482
310025,01.2853
310027,01.1482
310028,01.2747
310029,01.0795
310031,01.0713
310032,01.1897
310034,01.2853
310038,01.2853
310039,01.2853
310040,01.2853
310041,01.2853
310044,01.0956
310045,01.2853
310047,01.2656
310048,01.1482
310050,01.2747
310051,01.2747
310052,01.2853
310054,01.2747
310057,01.0713
310058,01.2853
310060,00.9534
310061,01.0713
310064,01.2656
310069,01.1303
310070,01.2853
310073,01.2853
310074,01.2853
310075,01.2853
310076,01.2747
310081,01.0713
310083,01.2747
310084,01.2853
310086,01.0795
310091,01.1303
310092,01.0956
310096,01.2747
310108,01.2853
310110,01.0956
310111,01.2853
310112,01.2853
310113,01.2853
310115,00.9534
310118,01.2853
310119,01.2747
310130,01.2853
310898,01.1482
310899,01.1482
311501,01.1482
311503,01.1482
311504,01.0713
311505,01.1482
311506,01.0419
311507,01.1482
311508,01.2853
311509,01.1482
311510,01.2853
311513,01.0713
311515,01.1189
311516,01.2656
311517,01.2853
311520,01.0665
311521,01.2853
311522,01.2853
311523,01.2853
311524,01.1482
311525,01.2853
311526,01.2853
311528,01.2853
311529,01.2853
311530,01.2853
311532,01.2853
311533,01.2853
311534,01.0419
311536,01.0713
311537,01.0713
311539,01.2853
311541,01.1482
311542,01.2853
311543,01.1482
311545,01.2853
311546,01.0713
311547,01.2853
311549,01.2853
311550,01.0713
311551,01.0713
311554,01.2853
311559,01.2853
311560,01.2853
311561,01.1482
311562,01.2853
311563,01.2853
311564,01.2853
311566,01.0713
311567,01.0419
311569,01.0713
311570,01.2853
311571,01.2853
311572,01.2853
311573,01.1482
311574,01.0419
311575,01.2853
312014,01.1482
312017,01.2853
312019,01.2853
312020,01.1758
312022,01.0713
312023,01.2656
313025,01.1853
313027,01.0661
313029,01.2853
313030,01.2656
313032,01.0713
313033,01.2853
313035,01.2853
313036,01.0796
313300,01.2853
314001,01.1482
314005,01.0713
314011,01.2853
314012,01.1482
314013,01.0661
314016,01.1758
314019,01.2853
314020,01.1853
314021,01.0713
314022,01.2853
314024,01.2853
314026,01.1482
314500,01.1482
314505,01.0713
314506,01.2853
314507,01.2853
314509,01.0713
314510,01.2853
314512,01.1482
314514,01.2853
314515,01.2853
314516,01.2853
314519,01.1482
314523,01.2853
314601,01.2853
314603,01.2853
314607,01.1189
314609,01.2853
314630,01.2853
314647,01.2853
314648,01.2853
317075,01.2853
317092,01.1482
317093,01.2853
32S001,00.9073
32S002,01.1220
32S004,00.8588
32S006,00.8588
32S016,00.8588
32S021,00.9073
32S030,00.8588
32S065,00.8588
32S074,00.9073
32S089,00.9073
32T002,01.1220
32T004,00.8588
